implementation,name,batch,run,nodes,tasks_per_node,tasks,cpus,entries,total_ram,ram_per_task,reading_the_input,dividing_the_input_into_buckets,sending_to_workers,writing_to_disk,receiving_from_workers,fetching_time_from_workers,receiving_on_worker,sorting_on_worker,sending_to_manager,duration
mpi-single,sort16M.data,102,2,1,64,64,64,16777216,67392,1053,0.262626929,0.303060585,0.226493268,1.308579374,0.327924662,0.000167636,0.713341,0.072483,0.58761,2.431807695
mpi-single,sort16M.data,102,3,1,64,64,64,16777216,67392,1053,0.264660878,0.308332153,0.25695127,1.566855142,0.349870131,0.000158576,0.748858,0.071989,0.613971,2.749280727
mpi-single,sort4K.data,165,0,2,4,8,8,4096,8000,1000,0.000066427,0.04807979,0.018196251,0.000738104,0.037387596,0.00001751,0.103106,0.000024,0.005134,0.10718996
mpi-single,sort4K.data,165,1,2,4,8,8,4096,8000,1000,0.000091792,0.010295226,0.018070457,0.000718267,0.036954609,0.000019323,0.061405,0.000026,0.005138,0.068091685
mpi-single,sort4K.data,165,2,2,4,8,8,4096,8000,1000,0.000069096,0.010727076,0.018110048,0.000728688,0.037198406,0.000018526,0.062224,0.000023,0.004907,0.068782212
mpi-single,sort4K.data,165,3,2,4,8,8,4096,8000,1000,0.000073146,0.034647385,0.018193042,0.000703572,0.036376303,0.000022692,0.084991,0.000027,0.004724,0.092164433
mpi-single,sort256K.data,58,0,1,2,2,2,262144,2104,1052,0.003955633,0.014507667,0.248267027,0.020456758,0.020363972,0.000025819,0.436054,0.013423,0.027822,0.310841527
mpi-single,sort256K.data,58,1,1,2,2,2,262144,2104,1052,0.004799045,0.014294208,0.244530831,0.020111721,0.020806137,0.000019157,0.251388,0.013478,0.028273,0.307888603
mpi-single,sort256K.data,58,2,1,2,2,2,262144,2104,1052,0.00388725,0.014387153,0.244246505,0.020164184,0.020456162,0.00002399,0.250356,0.0134,0.027833,0.306478147
mpi-single,sort256K.data,58,3,1,2,2,2,262144,2104,1052,0.003846026,0.014408429,0.244384387,0.02060504,0.020496737,0.00002138,0.25037,0.013497,0.027971,0.307028694
mpi-single,sort16K.data,33,0,1,4,4,4,16384,4004,1001,0.000309719,0.087937549,0.079554098,0.001833109,0.013200139,0.000022803,0.174572,0.000307,0.014254,0.185527315
mpi-single,sort16K.data,33,1,1,4,4,4,16384,4004,1001,0.00036573,0.088144109,0.079539993,0.001887338,0.013059256,0.000022279,0.167959,0.000298,0.014168,0.185635873
mpi-single,sort16K.data,33,2,1,4,4,4,16384,4004,1001,0.000294264,0.08837747,0.079481902,0.001875428,0.012922279,0.000021057,0.168062,0.000305,0.014036,0.185507855
mpi-single,sort16K.data,33,3,1,4,4,4,16384,4004,1001,0.000285803,0.088371491,0.079375038,0.001845555,0.012880091,0.000022434,0.168054,0.0003,0.013919,0.185385975
mpi-single,sort1K.data,152,0,2,8,16,16,1024,16000,1000,0.000027141,0.000810488,0.029954813,0.000781179,0.015994745,0.000024351,0.034621,0.000003,0.00402,0.049337706
mpi-single,sort1K.data,152,1,2,8,16,16,1024,16000,1000,0.000038351,0.000683303,0.028141202,0.00071597,0.01305627,0.000025411,0.027173,0.000004,0.003389,0.045239595
mpi-single,sort1K.data,152,2,2,8,16,16,1024,16000,1000,0.000021271,0.000720884,0.026731703,0.000866816,0.012530592,0.000039971,0.027634,0.000003,0.003796,0.043523157
mpi-single,sort1K.data,152,3,2,8,16,16,1024,16000,1000,0.000022681,0.000733035,0.031199626,0.000743229,0.012460993,0.00001728,0.035998,0.000004,0.003207,0.047641558
mpi-multi,sort4M.data,230,0,2,8,16,64,4194304,16880,1055,0.055069191,0.07750144,0.282945463,0.022837829,0.610935627,0.000044042,0.569809,0.000735,0.622893,1.016437813
mpi-multi,sort4M.data,230,1,2,8,16,64,4194304,16880,1055,0.072215497,0.07902163,0.243292045,0.062391239,0.048109507,0.000026011,0.326661,0.005783,0.125731,0.464239323
mpi-multi,sort4M.data,230,2,2,8,16,64,4194304,16880,1055,0.053473675,0.080094891,0.227095715,0.061295712,0.049052797,0.000023171,0.30497,0.002172,0.12667,0.440873651
mpi-multi,sort4M.data,230,3,2,8,16,64,4194304,16880,1055,0.055465188,0.07890147,0.235112022,0.069634118,0.048832574,0.000027851,0.314673,0.00651,0.136791,0.463782323
mpi-multi,sort1M.data,218,0,2,32,64,256,1048576,64192,1003,0.016570342,0.041269765,0.43956541,0.005340122,0.053125332,0.000050993,0.203788,0.000203,0.069752,0.355311072
mpi-multi,sort1M.data,218,1,2,32,64,256,1048576,64192,1003,0.020813737,0.041199198,0.481253391,0.016604601,0.052639739,0.000058912,0.174462,0.000188,0.077652,0.387972699
mpi-multi,sort1M.data,218,2,2,32,64,256,1048576,64192,1003,0.017341414,0.04165594,0.398344542,0.008577086,0.060047089,0.000052412,0.163943,0.000149,0.07941,0.345281266
mpi-multi,sort1M.data,218,3,2,32,64,256,1048576,64192,1003,0.016414193,0.041508149,0.388554858,0.007686771,0.065409508,0.000048832,0.16608,0.000194,0.079056,0.341526355
mpi-single,sort256K.data,59,0,1,4,4,4,262144,4068,1017,0.0038304,0.014122174,0.083566007,0.02304339,0.005326161,0.000032085,0.270367,0.004821,0.014205,0.134750408
mpi-single,sort256K.data,59,1,1,4,4,4,262144,4068,1017,0.004857446,0.014833385,0.084204472,0.021687792,0.005228091,0.000021699,0.09962,0.004869,0.014756,0.134409733
mpi-single,sort256K.data,59,2,1,4,4,4,262144,4068,1017,0.003843636,0.014561621,0.084314074,0.021985611,0.005311672,0.000023213,0.098206,0.004868,0.014956,0.133405826
mpi-single,sort256K.data,59,3,1,4,4,4,262144,4068,1017,0.00385214,0.014349875,0.084816528,0.02185155,0.005311937,0.000028933,0.098502,0.0048,0.01492,0.133626091
mpi-single,sort16K.data,34,0,1,8,8,8,16384,8000,1000,0.000219664,0.084641654,0.033902223,0.001715669,0.007950577,0.000034825,0.125734,0.000126,0.008276,0.130979927
mpi-single,sort16K.data,34,1,1,8,8,8,16384,8000,1000,0.000331068,0.08490482,0.033817525,0.001745212,0.007983623,0.000022942,0.11952,0.000125,0.008288,0.13129673
mpi-single,sort16K.data,34,2,1,8,8,8,16384,8000,1000,0.000288543,0.083902995,0.033764772,0.001735496,0.007934504,0.00002428,0.118746,0.000129,0.008241,0.130183425
mpi-single,sort16K.data,34,3,1,8,8,8,16384,8000,1000,0.000306429,0.084499913,0.033899859,0.023267234,0.007969644,0.000026926,0.119696,0.000128,0.008302,0.152585978
mpi-single,sort1M.data,219,0,2,1,2,2,1048576,2418,1209,0.015268143,0.055133771,0.421259074,0.094441417,0.01546881,0.000030237,0.512359,0.061816,0.054597,0.606222526
mpi-single,sort1M.data,219,1,2,1,2,2,1048576,2418,1209,0.018664127,0.056319566,0.452171682,0.090350093,0.017429757,0.000019132,0.468153,0.061935,0.05506,0.639905787
mpi-single,sort1M.data,219,2,2,1,2,2,1048576,2418,1209,0.015074316,0.057712131,0.436312013,0.095126206,0.01509118,0.000020845,0.449611,0.06184,0.055353,0.624548908
mpi-single,sort1M.data,219,3,2,1,2,2,1048576,2418,1209,0.014581591,0.055284643,0.44744056,0.093496767,0.017790422,0.000027082,0.457263,0.062005,0.055611,0.633727156
mpi-single,sort4K.data,166,0,2,8,16,16,4096,16000,1000,0.000062653,0.000773506,0.031219017,0.001001316,0.014534865,0.000024931,0.043816,0.00001,0.003713,0.049608764
mpi-single,sort4K.data,166,1,2,8,16,16,4096,16000,1000,0.000097853,0.000958633,0.026795676,0.001026645,0.013197922,0.000045422,0.026381,0.00001,0.00358,0.044730198
mpi-single,sort4K.data,166,2,2,8,16,16,4096,16000,1000,0.000060102,0.000830198,0.027858342,0.000973674,0.013695348,0.000023721,0.029402,0.00001,0.003815,0.045643929
mpi-single,sort4K.data,166,3,2,8,16,16,4096,16000,1000,0.000104134,0.000857599,0.027311383,0.000962936,0.013323582,0.000026061,0.027963,0.000011,0.003533,0.04537881
mpi-single,sort1K.data,153,0,2,16,32,32,1024,32000,1000,0.000016111,0.028262361,0.05191137,0.000531496,0.010248831,0.000022021,0.072975,0.000001,0.006064,0.092670049
mpi-single,sort1K.data,153,1,2,16,32,32,1024,32000,1000,0.000028011,0.02825397,0.064586815,0.000524758,0.01034022,0.000019611,0.085981,0.000001,0.006266,0.105124255
mpi-single,sort1K.data,153,2,2,16,32,32,1024,32000,1000,0.000023231,0.028412056,0.036838626,0.000501674,0.010370337,0.000020711,0.06245,0.000001,0.006497,0.078685779
mpi-single,sort1K.data,153,3,2,16,32,32,1024,32000,1000,0.000024591,0.028813163,0.053664422,0.000507691,0.010192981,0.000023291,0.071513,0.000001,0.005781,0.0948835
mpi-multi,sort4M.data,231,0,2,16,32,128,4194304,32864,1027,0.057935389,0.104889262,0.417737261,0.031361521,0.105648262,0.000058902,0.752175,0.000227,0.152892,0.690330402
mpi-multi,sort4M.data,231,1,2,16,32,128,4194304,32864,1027,0.084888494,0.102312419,0.409865854,0.024718123,0.107535193,0.000043691,0.533954,0.000313,0.147999,0.700757435
mpi-multi,sort4M.data,231,2,2,16,32,128,4194304,32864,1027,0.056535536,0.105724208,0.40583327,0.023700151,0.113321791,0.000251638,0.505584,0.000278,0.14862,0.678857534
mpi-multi,sort4M.data,231,3,2,16,32,128,4194304,32864,1027,0.04896539,0.107645519,0.389237085,0.028227717,0.10468172,0.000051422,0.486102,0.000284,0.149825,0.663650265
mpi-single,sort256K.data,60,0,1,8,8,8,262144,8056,1007,0.004303082,0.091871333,0.036506498,0.020485356,0.006863797,0.000024706,0.314047,0.002005,0.015546,0.162698961
mpi-single,sort256K.data,60,1,1,8,8,8,262144,8056,1007,0.00525918,0.092571778,0.036622204,0.020391248,0.006925951,0.000027591,0.13297,0.002019,0.015738,0.164503994
mpi-single,sort256K.data,60,2,1,8,8,8,262144,8056,1007,0.004302832,0.091105296,0.03652005,0.020111228,0.006988481,0.000028478,0.130586,0.002041,0.015685,0.161794495
mpi-single,sort256K.data,60,3,1,8,8,8,262144,8056,1007,0.004226857,0.091883193,0.036465614,0.020392642,0.006986094,0.000028644,0.131202,0.001966,0.015765,0.162654382
mpi-single,sort1M.data,220,0,2,2,4,4,1048576,4276,1069,0.019108523,0.057002827,0.152915014,0.087095664,0.014910759,0.000031207,0.280745,0.017794,0.047237,0.337548719
mpi-single,sort1M.data,220,1,2,2,4,4,1048576,4276,1069,0.0229605,0.057293507,0.142132217,0.084866744,0.015005156,0.000023425,0.202147,0.017876,0.047447,0.328868289
mpi-single,sort1M.data,220,2,2,2,4,4,1048576,4276,1069,0.019148989,0.057048564,0.149333341,0.100779213,0.015100298,0.000027351,0.207134,0.017767,0.047812,0.347966109
mpi-single,sort1M.data,220,3,2,2,4,4,1048576,4276,1069,0.018750051,0.057109003,0.131676468,0.097855471,0.014985597,0.000025271,0.186804,0.017833,0.047839,0.327032453
mpi-single,sort16K.data,35,0,1,16,16,16,16384,16000,1000,0.000198388,0.037223544,0.017962471,0.002525954,0.013031493,0.000033622,0.060768,0.000039,0.013748,0.072671567
mpi-single,sort16K.data,35,1,1,16,16,16,16384,16000,1000,0.000288652,0.032591421,0.017997462,0.002524493,0.0127127,0.000027221,0.050872,0.000039,0.013709,0.068310465
mpi-single,sort16K.data,35,2,1,16,16,16,16384,16000,1000,0.000231419,0.032279888,0.01817116,0.002538921,0.012654502,0.000023541,0.050912,0.000041,0.013466,0.068332526
mpi-single,sort16K.data,35,3,1,16,16,16,16384,16000,1000,0.00024902,0.035845949,0.017600647,0.002449712,0.012359885,0.000022791,0.053792,0.000039,0.013131,0.07072542
mpi-single,sort4K.data,167,0,2,16,32,32,4096,32000,1000,0.000051392,0.028709839,0.037744683,0.000810795,0.010392988,0.000027721,0.064505,0.000004,0.00595,0.079387048
mpi-single,sort4K.data,167,1,2,16,32,32,4096,32000,1000,0.000110505,0.028790332,0.056550522,0.000805984,0.01086561,0.000025981,0.082061,0.000004,0.006059,0.098607104
mpi-single,sort4K.data,167,2,2,16,32,32,4096,32000,1000,0.000088774,0.028915088,0.041902436,0.000860094,0.011173144,0.000021301,0.065755,0.000004,0.006242,0.085114306
mpi-single,sort4K.data,167,3,2,16,32,32,4096,32000,1000,0.000058692,0.028530102,0.05818122,0.000761358,0.010164892,0.000024101,0.083199,0.000004,0.006071,0.099903737
mpi-single,sort1K.data,154,0,2,32,64,64,1024,64000,1000,0.00001581,0.03087846,0.076086748,0.000683607,0.011901058,0.000042061,0.090115,0.000001,0.002922,0.121256966
mpi-single,sort1K.data,154,1,2,32,64,64,1024,64000,1000,0.000034541,0.030212365,0.071099615,0.000696046,0.012146878,0.000039821,0.079998,0.000001,0.002899,0.11595891
mpi-single,sort1K.data,154,2,2,32,64,64,1024,64000,1000,0.000020701,0.030330849,0.071467477,0.000700745,0.012144717,0.000040442,0.081646,0.000001,0.002847,0.116658756
mpi-single,sort1K.data,154,3,2,32,64,64,1024,64000,1000,0.000022001,0.03006185,0.071752318,0.000705005,0.012049985,0.000039212,0.081663,0.000001,0.002822,0.116760979
mpi-multi,sort64M.data,108,0,1,16,16,64,67108864,30304,1894,0.690381796,0.922001749,1.625388283,0.372824357,1.356996451,0.000041192,5.218973,0.585137,1.6816499999999999,5.091785035
mpi-multi,sort64M.data,108,1,1,16,16,64,67108864,30304,1894,0.99060208,0.886137891,1.820251608,0.344144852,1.37398505,0.000057993,3.206506,0.595955,1.6697389999999999,5.546505033
mpi-multi,sort64M.data,108,2,1,16,16,64,67108864,30304,1894,0.705501965,0.947235136,1.832291412,0.335595232,1.37551551,0.000038501,2.999127,0.589392,1.665424,5.324947335
mpi-multi,sort64M.data,108,3,1,16,16,64,67108864,30304,1894,0.697866851,0.904299441,2.370268039,1.164979047,2.862186114,0.000065613,3.036411,1.126754,3.939413,8.221145411
mpi-single,sort1M.data,221,0,2,4,8,8,1048576,8232,1029,0.0179307,0.055462702,0.072278537,0.091602425,0.014510846,0.000029405,0.185915,0.007891,0.046799,0.258232068
mpi-single,sort1M.data,221,1,2,4,8,8,1048576,8232,1029,0.02174835,0.055862881,0.065784016,0.087167783,0.014444908,0.000028304,0.126064,0.00775,0.04683,0.252239356
mpi-single,sort1M.data,221,2,2,4,8,8,1048576,8232,1029,0.017689217,0.055633616,0.06007755,0.08689079,0.014481756,0.000027667,0.126086,0.007995,0.046828,0.241401065
mpi-single,sort1M.data,221,3,2,4,8,8,1048576,8232,1029,0.017608925,0.055353237,0.058800128,0.086657478,0.014537642,0.000032377,0.126043,0.007777,0.046672,0.239606407
mpi-single,sort256K.data,61,0,1,16,16,16,262144,16048,1003,0.003791506,0.031685353,0.016899971,0.023452957,0.004932199,0.000026731,0.228158,0.00073,0.011466,0.082354141
mpi-single,sort256K.data,61,1,1,16,16,16,262144,16048,1003,0.004942523,0.03133441,0.016929151,0.024363258,0.005546342,0.000031071,0.053161,0.000723,0.012609,0.085433859
mpi-single,sort256K.data,61,2,1,16,16,16,262144,16048,1003,0.003913301,0.031580979,0.018032506,0.023560335,0.004918875,0.000025121,0.053172,0.000736,0.011573,0.084331693
mpi-single,sort256K.data,61,3,1,16,16,16,262144,16048,1003,0.003912672,0.031359479,0.017068877,0.02423056,0.004923238,0.000025511,0.052463,0.000737,0.011369,0.08379406
mpi-single,sort16M.data,103,0,1,128,128,128,16777216,131328,1026,0.303459401,0.304051119,0.26708939,1.289986517,0.633949875,0.000224169,1.682007,0.049029,0.757349,2.801084563
mpi-single,sort16M.data,103,1,1,128,128,128,16777216,131328,1026,0.381062221,0.302984666,0.266805526,1.314152463,0.503758526,0.00023889,0.893829,0.049237,0.696397,2.7721752090000003
mpi-single,sort16M.data,103,2,1,128,128,128,16777216,131328,1026,0.302542165,0.293452328,0.271398133,1.250388104,0.493003976,0.000236819,0.815432,0.047161,0.698602,2.617390319
mpi-single,sort16M.data,103,3,1,128,128,128,16777216,131328,1026,0.297889743,0.290628444,0.270850222,1.345134253,0.486551728,0.000223409,0.805954,0.046329,0.682633,2.69442518
mpi-single,sort16K.data,36,0,1,32,32,32,16384,32000,1000,0.000428327,0.03685242,0.018880068,0.00245852,0.016333804,0.000061362,0.057979,0.000022,0.016341,0.07802578
mpi-single,sort16K.data,36,1,1,32,32,32,16384,32000,1000,0.000567073,0.038121019,0.018850396,0.002543021,0.015935782,0.000062703,0.056752,0.000022,0.015744,0.078959017
mpi-single,sort16K.data,36,2,1,32,32,32,16384,32000,1000,0.000532351,0.035908382,0.025387295,0.002278796,0.013153516,0.000056472,0.060541,0.000022,0.01272,0.080111062
mpi-single,sort16K.data,36,3,1,32,32,32,16384,32000,1000,0.00049066,0.037680981,0.02424932,0.002537838,0.012821301,0.000060333,0.061622,0.000022,0.012114,0.080877803
mpi-single,sort4K.data,168,0,2,32,64,64,4096,64000,1000,0.000044062,0.02900932,0.072173484,0.000992853,0.011589561,0.000046701,0.081185,0.000002,0.002842,0.115428401
mpi-single,sort4K.data,168,1,2,32,64,64,4096,64000,1000,0.000087713,0.02899156,0.072272958,0.000982981,0.011537682,0.000042792,0.080945,0.000002,0.002788,0.116111436
mpi-single,sort4K.data,168,2,2,32,64,64,4096,64000,1000,0.000067872,0.028772572,0.070824824,0.000965554,0.011594149,0.000040661,0.079238,0.000004,0.002786,0.11431799
mpi-single,sort4K.data,168,3,2,32,64,64,4096,64000,1000,0.000066633,0.029310862,0.071664675,0.000960586,0.011561886,0.000033002,0.080785,0.000002,0.002887,0.115804134
mpi-single,sort1K.data,155,0,2,64,128,128,1024,128000,1000,0.00001934,0.029101485,0.222827057,0.00092233,0.008697903,0.000053962,0.203153,0,0.003136,0.263960063
mpi-single,sort1K.data,155,1,2,64,128,128,1024,128000,1000,0.000028411,0.03045015,0.200046086,0.000748132,0.008747555,0.000055102,0.247102,0,0.002861,0.244874506
mpi-single,sort1K.data,155,2,2,64,128,128,1024,128000,1000,0.000019351,0.030707511,0.193498104,0.000958122,0.008596947,0.000065643,0.239712,0,0.003004,0.238628837
mpi-single,sort1K.data,155,3,2,64,128,128,1024,128000,1000,0.000022691,0.030477212,0.203713209,0.000882207,0.009283917,0.000056082,0.238721,0,0.003621,0.249102133
mpi-multi,sort4M.data,232,0,2,32,64,256,4194304,64832,1013,0.052303613,0.076658043,0.26980621,0.016741563,0.114065828,0.000063463,0.609235,0.000171,0.143467,0.575036661
mpi-multi,sort4M.data,232,1,2,32,64,256,4194304,64832,1013,0.069019028,0.076214693,0.299640843,0.02495251,0.144101456,0.000071283,0.427933,0.000147,0.174361,0.629232421
mpi-multi,sort4M.data,232,2,2,32,64,256,4194304,64832,1013,0.053900245,0.076217179,0.315700761,0.025550965,0.135763275,0.000065173,0.432313,0.000153,0.165952,0.622878032
mpi-multi,sort4M.data,232,3,2,32,64,256,4194304,64832,1013,0.052692648,0.076475299,0.325074082,0.022872894,0.10975582,0.000060542,0.425244,0.000167,0.133319,0.586307592
mpi-single,sort4K.data,169,0,2,64,128,128,4096,128000,1000,0.000054542,0.032474165,0.205113974,0.001250159,0.011701352,0.000066402,0.189153,0.000002,0.004724,0.251975234
mpi-single,sort4K.data,169,1,2,64,128,128,4096,128000,1000,0.000113683,0.0326387,0.142394954,0.001187018,0.011564747,0.000058591,0.131169,0.000002,0.00425,0.190469531
mpi-single,sort4K.data,169,2,2,64,128,128,4096,128000,1000,0.000090463,0.032769063,0.147284425,0.001471206,0.011390023,0.000057182,0.132102,0.000002,0.004239,0.195543418
mpi-single,sort4K.data,169,3,2,64,128,128,4096,128000,1000,0.000101693,0.032685001,0.141438345,0.001153593,0.011307042,0.000058031,0.127535,0.000002,0.004353,0.188937524
mpi-single,sort1M.data,222,0,2,8,16,16,1048576,16208,1013,0.012596254,0.041201201,0.057611726,0.117716644,0.026541393,0.000051352,0.185455,0.003575,0.077833,0.265348725
mpi-single,sort1M.data,222,1,2,8,16,16,1048576,16208,1013,0.017580478,0.039264903,0.05012519,0.117851149,0.025672756,0.000073462,0.102635,0.003554,0.076515,0.263201551
mpi-single,sort1M.data,222,2,2,8,16,16,1048576,16208,1013,0.012622275,0.044703081,0.063748828,0.099651038,0.033616174,0.000060492,0.116867,0.00372,0.066762,0.271195316
mpi-single,sort1M.data,222,3,2,8,16,16,1048576,16208,1013,0.013827274,0.064355269,0.065704065,0.125468381,0.035843236,0.000074943,0.149248,0.003639,0.093847,0.32436616
mpi-single,sort256K.data,62,0,1,32,32,32,262144,32032,1001,0.004080543,0.0351436,0.019984191,0.025299676,0.008813016,0.000081173,0.069069,0.000437,0.016234,0.095399118
mpi-single,sort256K.data,62,1,1,32,32,32,262144,32032,1001,0.005289421,0.035101129,0.018553335,0.023694566,0.008288321,0.000134355,0.057561,0.000412,0.015406,0.092976602
mpi-single,sort256K.data,62,2,1,32,32,32,262144,32032,1001,0.004350323,0.036683882,0.020285404,0.028716898,0.008686171,0.000095904,0.059784,0.000437,0.017772,0.100801161
mpi-single,sort256K.data,62,3,1,32,32,32,262144,32032,1001,0.004082801,0.034514747,0.019841796,0.026608651,0.009444231,0.000102834,0.058155,0.000401,0.016086,0.097746975
mpi-single,sort16K.data,37,0,1,64,64,64,16384,64000,1000,0.000213038,0.032466618,0.017690929,0.002395165,0.010756465,0.000100034,0.04893,0.000011,0.008921,0.064944026
mpi-single,sort16K.data,37,1,1,64,64,64,16384,64000,1000,0.000378864,0.03252548,0.018031381,0.002515712,0.010794504,0.000100844,0.049785,0.000011,0.008888,0.067141989
mpi-single,sort16K.data,37,2,1,64,64,64,16384,64000,1000,0.000350513,0.032725918,0.018454517,0.002413149,0.010457481,0.000070372,0.048596,0.000011,0.008816,0.066117859
mpi-single,sort16K.data,37,3,1,64,64,64,16384,64000,1000,0.000336363,0.032594133,0.018849411,0.002281252,0.009940242,0.000067642,0.049489,0.000013,0.008907,0.066682971
mpi-multi,sort16M.data,241,0,2,1,2,8,16777216,8710,4355,0.093231995,0.277158661,2.877261866,0.112561953,0.643927963,0.000046152,1.651735,2.459223,0.871734,4.32998419
mpi-multi,sort16M.data,241,1,2,1,2,8,16777216,8710,4355,0.126532211,0.285088658,2.943944985,0.595242048,0.520779538,0.000055413,1.082693,2.471415,1.220149,4.78611088
mpi-multi,sort16M.data,241,2,2,1,2,8,16777216,8710,4355,0.088496485,0.307714103,3.057757168,0.495694538,0.52674056,0.000043372,1.188746,2.458088,1.138433,4.788850662
