implementation,name,batch,run,nodes,tasks_per_node,tasks,cpus,entries,total_ram,ram_per_task,reading_the_input,dividing_the_input_into_buckets,sending_to_workers,writing_to_disk,receiving_from_workers,fetching_time_from_workers,receiving_on_worker,sorting_on_worker,sending_to_manager,duration
mpi-multi,sort256M.data,274,2,2,32,64,256,268435456,118528,1852,10.475697363,3.352738441,5.993045142,6.223608663,6.74408772,0.000133235,19.23252,0.444907,11.975602,34.31812804
mpi-multi,sort256M.data,274,3,2,32,64,256,268435456,118528,1852,9.516901655,3.538077743,10.620109635,7.350813206,8.822339728,0.000251101,23.139602,0.425235,12.508811,39.856310934
mpi-multi,sort1G.data,1519,0,1,8,8,32,1073741824,253424,31678,30.091723739,15.061772043,99.178019554,19.338886099,34.14233096,0.000101344,213.958809,31.535526,52.947167,198.626340664
mpi-multi,sort1G.data,1519,1,1,8,8,32,1073741824,253424,31678,68.386923039,13.355597544,81.676539228,12.817950752,32.745188928,0.000074313,131.450276,32.877886,44.805465,209.900246139
mpi-multi,sort1G.data,1519,2,1,8,8,32,1073741824,253424,31678,50.730165533,13.571199967,85.536014075,19.031418704,33.375886155,0.000080723,112.860761,37.673851,51.450545,202.950884828
mpi-multi,sort1G.data,1519,3,1,8,8,32,1073741824,253424,31678,45.448295826,13.490183389,83.680238661,22.699503949,32.746984182,0.000075303,108.596173,34.811517,54.178668,198.863920431
mpi-multi,sort1G.data,2212,0,1,8,8,32,1073741824,253424,31678,24.25485825,14.442000064,92.431767397,13.096745398,28.715002363,0.000064492,168.077964,27.89442,41.172943,173.688421858
mpi-multi,sort1G.data,2212,1,1,8,8,32,1073741824,253424,31678,73.439763782,12.884833409,72.653495967,19.885315031,26.555913221,0.000112614,130.94549,28.724498,45.362488,206.122226427
mpi-multi,sort1G.data,2212,2,1,8,8,32,1073741824,253424,31678,49.479117626,13.03240563,94.307051478,22.110654028,31.462666829,0.000067332,125.411548,32.171582,53.079976,211.167248865
mpi-multi,sort1G.data,2212,3,1,8,8,32,1073741824,253424,31678,35.279585637,13.077229129,101.022682889,21.751638062,36.205993379,0.000118704,118.473719,31.65804,56.440454,208.100588156
mpi-single,sort1G.data,2216,0,1,4,4,4,1073741824,290328,72582,9.72585591,13.014782244,174.04074331,49.895720218,29.508287035,0.00047821,149.028834,102.936279,69.286835,276.205114773
mpi-single,sort1G.data,2216,1,1,4,4,4,1073741824,290328,72582,36.449880111,12.922587214,187.033943849,51.605056885,36.055683466,0.000052463,128.293905,108.113589,85.085677,324.076173019
mpi-single,sort1G.data,2216,2,1,4,4,4,1073741824,290328,72582,23.451126654,21.288924766,187.357551601,49.507588367,27.033055933,0.000091464,126.519415,105.579528,68.105062,308.66815887
mpi-single,sort1G.data,2216,3,1,4,4,4,1073741824,290328,72582,21.395884279,22.642104223,188.219449092,51.720500689,25.84980006,0.000071114,127.631856,104.628762,67.533911,309.859819925
mpi-multi,sort1G.data,828,0,1,32,32,128,1073741824,253664,7927,4.034339409,19.753922406,76.153976112,3.9240441,54.731353458,0.000104384,147.202348,6.917893,55.485031,159.871498969
mpi-multi,sort1G.data,828,1,1,32,32,128,1073741824,253664,7927,59.473808304,16.165566194,64.027113312,13.497975324,33.962213236,0.000125645,129.487502,10.918247000000001,44.328478,187.886219582
mpi-multi,sort1G.data,828,2,1,32,32,128,1073741824,253664,7927,64.479121431,13.5481985,59.835746402,25.21004895,35.63010706,0.000352945,128.658358,9.91932,57.358657,199.426746403
mpi-multi,sort1G.data,828,3,1,32,32,128,1073741824,253664,7927,55.791454614,13.262351925,66.69563531,4.022756165,63.851382123,0.000179837,127.331656,9.311997999999999,63.655115,204.525700904
mpi-single,sort4M.data,240,0,2,128,256,256,4194304,256768,1003,0.093710842,0.105025861,0.46123057,0.328118167,0.127728138,0.000161286,0.766539,0.001231,0.146041,1.122099621
mpi-single,sort4M.data,240,1,2,128,256,256,4194304,256768,1003,0.116301041,0.102772854,0.472179201,0.330231577,0.119558384,0.000170827,0.67814,0.001259,0.142756,1.152904574
mpi-single,sort4M.data,240,2,2,128,256,256,4194304,256768,1003,0.095149081,0.102555467,0.470748779,0.347063767,0.122313023,0.000168437,0.65364,0.001171,0.134174,1.149226119
mpi-single,sort4M.data,240,3,2,128,256,256,4194304,256768,1003,0.093520162,0.101953215,0.462544654,0.341650292,0.126320161,0.000160507,0.63511,0.001204,0.138452,1.132851532
mpi-single,sort4K.data,170,0,2,128,256,256,4096,256000,1000,0.000085353,0.031361913,0.321061501,0.001667516,0.00758148,0.000278911,0.266823,0,0.003569,0.363270638
mpi-single,sort4K.data,170,1,2,128,256,256,4096,256000,1000,0.000110885,0.032694368,0.322391176,0.001695851,0.007479623,0.000217159,0.26507,0,0.003263,0.367016745
mpi-single,sort4K.data,170,2,2,128,256,256,4096,256000,1000,0.000085174,0.030855622,0.308800567,0.001929295,0.007580542,0.000145606,0.261635,0,0.003742,0.356617209
mpi-single,sort4K.data,170,3,2,128,256,256,4096,256000,1000,0.000083403,0.030771789,0.324734454,0.001712001,0.007446043,0.000133596,0.2632,0,0.003418,0.371613077
mpi-multi,sort4K.data,314,0,4,8,32,128,4096,32000,1000,0.000313172,0.029293351,0.141382632,0.001938407,0.006182966,0.000015961,0.093713,0.000303,0.000057,0.111319791
mpi-multi,sort4K.data,314,1,4,8,32,128,4096,32000,1000,0.000326843,0.029313172,0.141072871,0.002172426,0.000340026,0.000019161,0.089679,0.000197,0.000097,0.106113895
mpi-multi,sort4K.data,314,2,4,8,32,128,4096,32000,1000,0.000273531,0.028987408,0.139499188,0.002093015,0.000403365,0.000031881,0.089204,0.000248,0.000062,0.105230209
mpi-multi,sort4K.data,314,3,4,8,32,128,4096,32000,1000,0.000280511,0.029009469,0.137408275,0.001969357,0.000404787,0.000019511,0.088435,0.000206,0.00092,0.103896018
mpi-multi,sort4M.data,384,0,4,8,32,128,4194304,32864,1027,0.070825609,0.084168146,0.316131545,0.033545794,0.128771806,0.000031571,0.682416,0.000167,0.172753,0.642056578
mpi-multi,sort4M.data,384,1,4,8,32,128,4194304,32864,1027,0.096475775,0.082870302,0.321312393,0.032126189,0.132498522,0.000053292,0.46785,0.000276,0.175116,0.659206279
mpi-multi,sort4M.data,384,2,4,8,32,128,4194304,32864,1027,0.084023415,0.10143604,0.319594897,0.032674909,0.131291112,0.000044581,0.471963,0.000284,0.176708,0.660431229
mpi-multi,sort4M.data,384,3,4,8,32,128,4194304,32864,1027,0.075756891,0.083547901,0.304391279,0.033272241,0.122694388,0.000046332,0.43257,0.000172,0.166486,0.616150794
mpi-single,sort16M.data,254,0,2,128,256,256,16777216,259328,1013,0.384936994,0.357138306,0.833599453,1.335748637,0.490909117,0.000188928,2.460992,0.017344,0.595243,3.408432511
mpi-single,sort16M.data,254,1,2,128,256,256,16777216,259328,1013,0.471231839,0.357832275,0.827006392,1.303643969,0.555203396,0.000186517,1.6303320000000001,0.016864,0.637134,3.526411427
mpi-single,sort16M.data,254,2,2,128,256,256,16777216,259328,1013,0.387391716,0.350048831,0.808593801,1.247817681,0.450563135,0.000180107,1.522771,0.016873,0.531739,3.255611343
mpi-single,sort16M.data,254,3,2,128,256,256,16777216,259328,1013,0.383899071,0.351734819,0.779541636,1.31011324,0.454137924,0.000190687,1.5001609999999999,0.01693,0.536959,3.2864137270000002
mpi-single,sort4K.data,318,0,4,2,8,8,4096,8000,1000,0.000080086,0.001253879,0.021599849,0.000898529,0.033729595,0.000019787,0.050285,0.000026,0.004508,0.059925154
mpi-single,sort4K.data,318,1,4,2,8,8,4096,8000,1000,0.000093441,0.00099723,0.02032936,0.000752057,0.040606291,0.000022494,0.054317,0.000025,0.004698,0.064734977
mpi-single,sort4K.data,318,2,4,2,8,8,4096,8000,1000,0.000079049,0.000985433,0.020481091,0.000694947,0.040744027,0.000019621,0.054903,0.000026,0.004575,0.064940896
mpi-single,sort4K.data,318,3,4,2,8,8,4096,8000,1000,0.000077662,0.000976403,0.020487257,0.000743886,0.040790513,0.000031213,0.053818,0.000027,0.004553,0.065003942
mpi-multi,sort16M.data,398,0,4,8,32,128,16777216,35456,1108,0.092229563,0.229961595,0.550874376,0.125594997,0.250073817,0.000057852,1.414933,0.009033,0.426774,1.267474874
mpi-multi,sort16M.data,398,1,4,8,32,128,16777216,35456,1108,0.155039288,0.222602072,0.438527581,0.121435945,0.252646695,0.000056622,0.794086,0.009713,0.419884,1.252518912
mpi-multi,sort16M.data,398,2,4,8,32,128,16777216,35456,1108,0.089199187,0.232414534,0.498243504,0.116542576,0.272298863,0.000064372,0.749118,0.011445,0.435964,1.228988165
mpi-multi,sort16M.data,398,3,4,8,32,128,16777216,35456,1108,0.089407484,0.229442835,0.513657581,0.112126665,0.278833174,0.000058062,0.788327,0.010429,0.448493,1.277337493
mpi-single,sort4M.data,388,0,4,2,8,8,4194304,8952,1119,0.104879227,0.098315966,0.144761022,0.404473585,0.528595191,0.000073043,0.537546,0.037858,0.677397,1.290696586
mpi-single,sort4M.data,388,1,4,2,8,8,4194304,8952,1119,0.126126731,0.099244583,0.123176909,0.395754988,0.040956481,0.000055022,0.313202,0.036525,0.179926,0.796332767
mpi-single,sort4M.data,388,2,4,2,8,8,4194304,8952,1119,0.101874431,0.09592804,0.120385579,0.281660135,0.839187,0.000100844,0.276655,0.03689,1.028511,1.449827566
mpi-single,sort4M.data,388,3,4,2,8,8,4194304,8952,1119,0.100584791,0.099387066,0.145101145,0.320661704,0.873641489,0.000059022,0.292935,0.037034,1.1001400000000001,1.5493989460000002
mpi-single,sort16K.data,877,0,2,128,256,256,16384,256000,1000,0.000327374,0.031488337,0.322250132,0.002642549,0.007758008,0.000110544,0.272076,0.000003,0.00261,0.366596688
mpi-single,sort16K.data,877,1,2,128,256,256,16384,256000,1000,0.000379046,0.031042939,0.310650387,0.001908409,0.007661052,0.000212569,0.261891,0.000003,0.002509,0.359138986
mpi-single,sort16K.data,877,2,2,128,256,256,16384,256000,1000,0.000339454,0.031170715,0.313440764,0.002301673,0.007272788,0.000114084,0.259725,0.000003,0.002668,0.361542176
mpi-single,sort16K.data,877,3,2,128,256,256,16384,256000,1000,0.000334064,0.032240269,0.321368876,0.002514974,0.007714664,0.000123805,0.267514,0.000003,0.002266,0.367267915
mpi-single,sort4M.data,933,0,2,128,256,256,4194304,256768,1003,0.094824985,0.103677176,0.470799086,0.337164406,0.131439978,0.000146327,0.834799,0.001255,0.1486,1.14383145
mpi-single,sort4M.data,933,1,2,128,256,256,4194304,256768,1003,0.119533409,0.105534202,0.46489736,0.352349256,0.122368053,0.000167907,0.674945,0.00124,0.130944,1.175826536
mpi-single,sort4M.data,933,2,2,128,256,256,4194304,256768,1003,0.099076979,0.102554715,0.475406239,0.327372477,0.135080471,0.000176697,0.661379,0.001228,0.134776,1.150659745
mpi-single,sort4M.data,933,3,2,128,256,256,4194304,256768,1003,0.09473025,0.09937197,0.515216981,0.327255416,0.123166989,0.000144376,0.695164,0.001259,0.132917,1.170526405
mpi-single,sort64K.data,891,0,2,128,256,256,65536,256000,1000,0.001401689,0.033384289,0.402210771,0.00563406,0.008683499,0.000111985,0.304067,0.000014,0.005312,0.45591936
mpi-single,sort64K.data,891,1,2,128,256,256,65536,256000,1000,0.001733692,0.031523063,0.443520448,0.006320288,0.13279132,0.000121005,0.274198,0.000014,0.004974,0.625802079
mpi-single,sort64K.data,891,2,2,128,256,256,65536,256000,1000,0.001531423,0.033112168,0.437412605,0.006458885,0.132947927,0.000106174,0.281803,0.000013,0.005272,0.617704575
mpi-single,sort64K.data,891,3,2,128,256,256,65536,256000,1000,0.001446209,0.033258915,0.402181629,0.006408393,0.00841401,0.000108785,0.274325,0.000014,0.005503,0.457914142
mpi-multi,sort16K.data,1021,0,4,8,32,128,16384,32000,1000,0.00067523,0.029623002,0.145925405,0.002204458,0.000728039,0.000018471,0.098771,0.000259,0.000256,0.109359519
mpi-multi,sort16K.data,1021,1,4,8,32,128,16384,32000,1000,0.001001244,0.02957294,0.141409887,0.002216679,0.005186016,0.000022431,0.102679,0.000237,0.000067,0.112857122
mpi-multi,sort16K.data,1021,2,4,8,32,128,16384,32000,1000,0.000792685,0.029640753,0.141212949,0.002240265,0.007641755,0.000017291,0.100784,0.000225,0.000063,0.114180789
mpi-multi,sort16K.data,1021,3,4,8,32,128,16384,32000,1000,0.000956372,0.029406932,0.140366051,0.002169709,0.005476673,0.000018911,0.102626,0.000266,0.000062,0.111720092
mpi-multi,sort64K.data,1035,0,4,8,32,128,65536,32000,1000,0.001784654,0.035991627,0.391853174,0.00151974,0.005781749,0.000033431,0.141157,0.000393,0.009394,0.245776948
mpi-multi,sort64K.data,1035,1,4,8,32,128,65536,32000,1000,0.002615212,0.038579119,0.366576215,0.002186205,0.005175049,0.000031301,0.110449,0.000229,0.008953,0.235854868
mpi-multi,sort64K.data,1035,2,4,8,32,128,65536,32000,1000,0.002266969,0.036068181,0.384237256,0.002214709,0.005086614,0.000028391,0.110923,0.000245,0.009009,0.242220823
mpi-multi,sort64K.data,1035,3,4,8,32,128,65536,32000,1000,0.002178597,0.035745149,0.328686418,0.001958475,0.006187191,0.000031801,0.110863,0.000189,0.010168,0.215421879
mpi-multi,sort4M.data,1077,0,4,8,32,128,4194304,32864,1027,0.054930337,0.077964002,0.272492053,0.006012408,0.146871987,0.000031161,0.631073,0.000139,0.165973,0.602488537
mpi-multi,sort4M.data,1077,1,4,8,32,128,4194304,32864,1027,0.069258791,0.077665435,0.264775131,0.006354502,0.144368654,0.000054133,0.405593,0.000122,0.16172,0.578204381
mpi-multi,sort4M.data,1077,2,4,8,32,128,4194304,32864,1027,0.055690779,0.078342822,0.264939019,0.00619669,0.148143407,0.000046142,0.395256,0.000166,0.166576,0.573078337
mpi-multi,sort4M.data,1077,3,4,8,32,128,4194304,32864,1027,0.055446316,0.077878983,0.268179055,0.006345145,0.151034307,0.000053653,0.400439,0.000138,0.169293,0.580938205
mpi-single,sort4K.data,322,0,4,32,128,128,4096,128000,1000,0.000076702,0.033167898,0.237370233,0.001232735,0.009307264,0.000066932,0.245072,0.000001,0.002354,0.282672201
mpi-single,sort4K.data,322,1,4,32,128,128,4096,128000,1000,0.000126874,0.03354393,0.243768788,0.001299768,0.008568477,0.000069142,0.245655,0.000001,0.002506,0.289598424
mpi-single,sort4K.data,322,2,4,32,128,128,4096,128000,1000,0.000093093,0.032850258,0.235803482,0.001094166,0.008310298,0.000087693,0.241541,0.000001,0.002357,0.283015652
mpi-single,sort4K.data,322,3,4,32,128,128,4096,128000,1000,0.000101713,0.033981504,0.242844828,0.00123422,0.008538005,0.000062232,0.245882,0.000001,0.001955,0.288790688
mpi-single,sort4M.data,392,0,4,32,128,128,4194304,128768,1006,0.084831325,0.081898157,0.475822602,0.337387457,0.176498107,0.000105535,0.853709,0.001865,0.222645,1.163134995
mpi-single,sort4M.data,392,1,4,32,128,128,4194304,128768,1006,0.108636106,0.082286967,0.46535511,0.327204027,0.17543318,0.000095555,0.649198,0.001854,0.213854,1.165909133
mpi-single,sort4M.data,392,2,4,32,128,128,4194304,128768,1006,0.090952552,0.082343583,0.46643975,0.343488263,0.17406916,0.000101205,0.635985,0.001848,0.211629,1.164087498
mpi-single,sort4M.data,392,3,4,32,128,128,4194304,128768,1006,0.090043431,0.082134279,0.488166261,0.327911363,0.192662018,0.000095885,0.655748,0.001828,0.229122,1.189026745
mpi-single,sort16M.data,402,0,4,2,8,8,16777216,11832,1479,0.29912557,0.703830343,0.634290805,1.779985528,0.181267975,0.000044475,2.098025,0.376048,1.414982,3.610694429
mpi-single,sort16M.data,402,1,4,2,8,8,16777216,11832,1479,1.723159337,0.813646908,0.741326046,2.035783734,0.198832486,0.000052501,2.849495,0.422898,1.321302,5.524356144
mpi-single,sort16M.data,402,2,4,2,8,8,16777216,11832,1479,1.778579991,0.903317108,0.754293775,1.927093248,0.194608782,0.000060509,2.9962910000000003,0.441623,1.207536,5.570522783
mpi-single,sort16M.data,402,3,4,2,8,8,16777216,11832,1479,1.721693964,0.856233057,0.757621223,1.9318182560000001,0.198737764,0.000052283,2.896452,0.44075,1.179202,5.478686318
mpi-single,sort256K.data,212,0,2,128,256,256,262144,256000,1000,0.005973971,0.034787987,0.424780918,0.022297054,0.132992844,0.000104115,0.534425,0.000057,0.130574,0.625555086
mpi-single,sort256K.data,212,1,2,128,256,256,262144,256000,1000,0.007606343,0.034603823,0.422962615,0.022792069,0.132313004,0.000116445,0.304538,0.000056,0.129726,0.630860979
mpi-single,sort256K.data,212,2,2,128,256,256,262144,256000,1000,0.006185919,0.03584212,0.452708001,0.023141197,0.131568791,0.000104264,0.284316,0.000057,0.012664,0.655583863
mpi-single,sort256K.data,212,3,2,128,256,256,262144,256000,1000,0.006155316,0.034224006,0.408245504,0.020738,0.015276028,0.000107364,0.28293,0.000057,0.013251,0.494650537
mpi-single,sort16K.data,1025,0,4,2,8,8,16384,8000,1000,0.000247065,0.001652815,0.041623914,0.001958747,0.020680347,0.000019676,0.062547,0.000136,0.004454,0.068157039
mpi-single,sort16K.data,1025,1,4,2,8,8,16384,8000,1000,0.000362016,0.001722013,0.043240375,0.001747321,0.01917556,0.000027125,0.057008,0.000124,0.004343,0.068202833
mpi-single,sort16K.data,1025,2,4,2,8,8,16384,8000,1000,0.000285417,0.001774861,0.041372205,0.001779043,0.020437755,0.000026826,0.057636,0.000124,0.004416,0.067569064
mpi-single,sort16K.data,1025,3,4,2,8,8,16384,8000,1000,0.000312144,0.005782594,0.042796534,0.00175631,0.015234982,0.000018416,0.05935,0.000134,0.004333,0.067850776
mpi-single,sort64K.data,1039,0,4,2,8,8,65536,8008,1001,0.001355697,0.09207022,0.05382333,0.00524765,0.004745006,0.000027642,0.19443,0.000414,0.00681,0.167262916
mpi-single,sort64K.data,1039,1,4,2,8,8,65536,8008,1001,0.001493988,0.091580215,0.05105619,0.036653125,0.004542556,0.000031633,0.14401,0.000536,0.006977,0.195326301
mpi-single,sort64K.data,1039,2,4,2,8,8,65536,8008,1001,0.001240338,0.092587752,0.059621199,0.005101279,0.004759546,0.000027087,0.144258,0.000423,0.00726,0.173213132
mpi-single,sort64K.data,1039,3,4,2,8,8,65536,8008,1001,0.001224953,0.091561912,0.053958956,0.005042821,0.004649581,0.000022107,0.144281,0.000526,0.007134,0.166292476
mpi-multi,sort4M.data,524,0,8,2,16,64,4194304,16880,1055,0.04262821,0.081258464,0.252616987,0.012420349,0.148895581,0.000020111,0.531132,0.000308,0.175065,0.53195053
mpi-multi,sort4M.data,524,1,8,2,16,64,4194304,16880,1055,0.055316518,0.102220611,0.287704232,0.035973317,0.170297172,0.000023671,0.372961,0.000241,0.220774,0.602391173
mpi-multi,sort4M.data,524,2,8,2,16,64,4194304,16880,1055,0.047212273,0.079490269,0.816942341,0.011649447,0.165274117,0.000030631,0.887382,0.000254,0.192257,1.086435523
mpi-multi,sort4M.data,524,3,8,2,16,64,4194304,16880,1055,0.039387244,0.133704091,0.497078935,0.012470029,0.144567775,0.000027291,0.582805,0.00022,0.173368,0.76441292
mpi-multi,sort4K.data,466,0,8,8,64,256,4096,64000,1000,0.000320484,0.030667551,0.360395477,0.002191,0.001809117,0.000025301,0.200715,0.000173,0.000078,0.218460474
mpi-multi,sort4K.data,466,1,8,8,64,256,4096,64000,1000,0.000265631,0.030583558,0.356233806,0.0021933,0.007089442,0.000023881,0.210115,0.000155,0.00008,0.220982949
mpi-multi,sort4K.data,466,2,8,8,64,256,4096,64000,1000,0.000281322,0.030870559,0.346126876,0.002044475,0.001031563,0.000024951,0.205641,0.000165,0.000073,0.210008674
mpi-multi,sort4K.data,466,3,8,8,64,256,4096,64000,1000,0.000373555,0.030594108,0.346083683,0.002122467,0.002251783,0.000029481,0.20464,0.000155,0.000074,0.211045917
mpi-single,sort4M.data,1081,0,4,2,8,8,4194304,8952,1119,0.06787818,0.265601443,0.141648787,0.354625981,0.049870516,0.000027179,0.679097,0.032288,0.189055,0.890270191
mpi-single,sort4M.data,1081,1,4,2,8,8,4194304,8952,1119,0.082808483,0.267542984,0.126708868,0.349227263,0.047090743,0.000031678,0.445341,0.032333,0.184228,0.884156396
mpi-single,sort4M.data,1081,2,4,2,8,8,4194304,8952,1119,0.067136397,0.265161718,0.13073177,0.598219204,0.050629875,0.000029993,0.430521,0.032475,0.464948,1.123765174
mpi-single,sort4M.data,1081,3,4,2,8,8,4194304,8952,1119,0.066369794,0.265509961,0.149233045,0.329213882,0.048400414,0.000029059,0.43288,0.032545,0.268038,0.869571921
mpi-multi,sort256K.data,356,0,4,8,32,128,262144,32032,1001,0.003208488,0.032959294,0.406547311,0.000965428,0.010903054,0.000018881,0.542484,0.000143,0.014415,0.255795533
mpi-multi,sort256K.data,356,1,4,8,32,128,262144,32032,1001,0.004215993,0.033095297,0.356739703,0.001262884,0.010316415,0.000018591,0.114868,0.000098,0.01426,0.232217236
mpi-multi,sort256K.data,356,2,4,8,32,128,262144,32032,1001,0.00279149,0.03356049,0.381189358,0.00095072,0.011316722,0.000026661,0.114888,0.000096,0.014818,0.244281427
mpi-multi,sort256K.data,356,3,4,8,32,128,262144,32032,1001,0.002700575,0.032705543,0.413874108,0.000930282,0.010567589,0.000036322,0.115005,0.000127,0.013842,0.258216479
mpi-single,sort16M.data,406,0,4,32,128,128,16777216,131328,1026,0.316620896,0.267061689,0.692274587,1.374985599,0.332046351,0.000122004,1.959937,0.025152,0.592197,2.9902761890000003
mpi-single,sort16M.data,406,1,4,32,128,128,16777216,131328,1026,0.398560988,0.26100378,0.620145018,1.416811378,0.321216129,0.000110423,1.272145,0.02429,0.592682,3.028838192
mpi-single,sort16M.data,406,2,4,32,128,128,16777216,131328,1026,0.325508665,0.287509215,0.69376464,1.424451999,0.303289041,0.000124114,1.300917,0.024746,0.588808,3.044688277
mpi-single,sort16M.data,406,3,4,32,128,128,16777216,131328,1026,0.320845299,0.291114326,0.663114706,1.3751447620000001,0.331579381,0.000119114,1.258696,0.024694,0.58673,2.992064524
mpi-single,sort4K.data,470,0,8,2,16,16,4096,16000,1000,0.000069853,0.000604867,0.0340093,0.000740471,0.011436406,0.000017381,0.045821,0.000008,0.001987,0.048157775
mpi-single,sort4K.data,470,1,8,2,16,16,4096,16000,1000,0.000081684,0.000601857,0.04375154,0.000640949,0.010748104,0.00001373,0.054392,0.000008,0.001978,0.05711894
mpi-single,sort4K.data,470,2,8,2,16,16,4096,16000,1000,0.000057083,0.000699311,0.044590107,0.000622058,0.010010039,0.00001578,0.036672,0.000008,0.002007,0.057264076
mpi-single,sort4K.data,470,3,8,2,16,16,4096,16000,1000,0.000056393,0.00068052,0.043201406,0.000640564,0.020432045,0.000017591,0.050938,0.000008,0.002135,0.066293565
mpi-single,sort256K.data,360,0,4,2,8,8,262144,8056,1007,0.005445987,0.036076751,0.058888396,0.022398251,0.005801729,0.000044895,0.295051,0.001844,0.015056,0.133761166
mpi-single,sort256K.data,360,1,4,2,8,8,262144,8056,1007,0.006316517,0.015758225,0.055640372,0.022557025,0.005806176,0.000035258,0.074864,0.001855,0.014981,0.109495947
mpi-single,sort256K.data,360,2,4,2,8,8,262144,8056,1007,0.00508463,0.015223666,0.05716969,0.021337096,0.005819705,0.000035885,0.07466,0.001866,0.014842,0.107860859
mpi-single,sort256K.data,360,3,4,2,8,8,262144,8056,1007,0.00506348,0.015354097,0.059539204,0.02145358,0.005512948,0.000033075,0.074622,0.001941,0.014668,0.110136436
mpi-single,sort16K.data,1029,0,4,32,128,128,16384,128000,1000,0.000165627,0.029261287,0.307486227,0.001814556,0.008479487,0.000233821,0.345058,0.000005,0.003083,0.348698303
mpi-single,sort16K.data,1029,1,4,32,128,128,16384,128000,1000,0.000408679,0.03001066,0.309725051,0.001900084,0.008257374,0.00021117,0.347031,0.000006,0.002955,0.352493768
mpi-single,sort16K.data,1029,2,4,32,128,128,16384,128000,1000,0.000392628,0.029685696,0.312882785,0.001942636,0.008519836,0.000055993,0.347698,0.000005,0.002853,0.357688497
mpi-single,sort16K.data,1029,3,4,32,128,128,16384,128000,1000,0.000328675,0.030153088,0.307482537,0.001774712,0.008581563,0.000226531,0.340914,0.000005,0.002919,0.350395402
mpi-single,sort64K.data,1043,0,4,32,128,128,65536,128000,1000,0.000886908,0.031720864,0.383759968,0.006889272,0.00561815,0.000068243,0.312256,0.000026,0.007081,0.435348301
mpi-single,sort64K.data,1043,1,4,32,128,128,65536,128000,1000,0.001284645,0.031330967,0.387217917,0.006667278,0.004993756,0.000062923,0.283478,0.000027,0.0063,0.438437845
mpi-single,sort64K.data,1043,2,4,32,128,128,65536,128000,1000,0.000931892,0.03143387,0.369097043,0.006772059,0.005124365,0.000062412,0.283354,0.000026,0.006644,0.421532493
mpi-single,sort64K.data,1043,3,4,32,128,128,65536,128000,1000,0.000887718,0.030523633,0.388531424,0.007255804,0.005553261,0.000080793,0.283175,0.000026,0.007089,0.440649371
mpi-single,sort4M.data,1085,0,4,32,128,128,4194304,128768,1006,0.082103358,0.105428875,0.377874004,0.392992768,0.113583456,0.000115674,0.821598,0.002104,0.202981,1.080845977
mpi-single,sort4M.data,1085,1,4,32,128,128,4194304,128768,1006,0.105002769,0.108149053,0.353353571,0.393870156,0.07856376,0.000099483,0.570159,0.002088,0.167402,1.049310102
mpi-single,sort4M.data,1085,2,4,32,128,128,4194304,128768,1006,0.08438449,0.107252606,0.319992293,0.391066295,0.087533098,0.000173345,0.512527,0.002113,0.174509,1.001587294
mpi-single,sort4M.data,1085,3,4,32,128,128,4194304,128768,1006,0.082236121,0.104926339,0.380212625,0.38875386,0.103902619,0.000092313,0.567118,0.002032,0.190744,1.070522809
mpi-multi,sort16K.data,1169,0,8,2,16,64,16384,16000,1000,0.000872079,0.001283446,0.088750465,0.002408788,0.005017242,0.000009931,0.040668,0.000279,0.000203,0.056416129
mpi-multi,sort16K.data,1169,1,8,2,16,64,16384,16000,1000,0.001048707,0.001107619,0.067457387,0.002471105,0.002975575,0.00000994,0.037174,0.000295,0.001692,0.043677697
mpi-multi,sort16K.data,1169,2,8,2,16,64,16384,16000,1000,0.000949262,0.000986643,0.066354177,0.002421431,0.004910502,0.00001029,0.035387,0.000253,0.00255,0.044892501
mpi-multi,sort16K.data,1169,3,8,2,16,64,16384,16000,1000,0.000777265,0.000975943,0.068047223,0.002462393,0.003877591,0.000010441,0.035626,0.000266,0.002711,0.044914561
mpi-multi,sort4M.data,1217,0,8,2,16,64,4194304,16880,1055,0.013507228,0.115684672,0.25310954,0.02078924,0.130762115,0.000021291,0.521278,0.00028,0.183282,0.542199452
mpi-multi,sort4M.data,1217,1,8,2,16,64,4194304,16880,1055,0.019206524,0.111581391,0.247698735,0.020519082,0.11972824,0.00001929,0.336452,0.000312,0.172207,0.518670621
mpi-multi,sort4M.data,1217,2,8,2,16,64,4194304,16880,1055,0.013406606,0.111248834,0.281597612,0.018153317,0.132179487,0.000018811,0.361718,0.000248,0.185729,0.556097948
mpi-multi,sort4M.data,1217,3,8,2,16,64,4194304,16880,1055,0.013407552,0.105862706,0.39401209,0.018913582,0.120702501,0.000019781,0.444212,0.00044,0.174392,0.628988856
mpi-multi,sort64K.data,1183,0,8,8,64,256,65536,64000,1000,0.001758245,0.003854496,0.457125361,0.00101108,0.003971699,0.000040462,0.130312,0.000178,0.006794,0.243570019
mpi-multi,sort64K.data,1183,1,8,8,64,256,65536,64000,1000,0.002218815,0.003512021,0.558986479,0.000965763,0.006285654,0.000040752,0.170491,0.000125,0.009056,0.297434078
mpi-multi,sort64K.data,1183,2,8,8,64,256,65536,64000,1000,0.001898172,0.003963769,0.469728273,0.001836014,0.003666226,0.000043172,0.120224,0.000195,0.00769,0.250693685
